Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
NYSOASAS,1.0780303060772988e+18,"Playing the lottery is a form of gambling. Anyone who gambles has the potential to develop an addiction. If you or someone you know has a gambling problem, help is available 24 hours a day, 7 days a week.",3:50 PM - 26 Dec 2018,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Eliotster,1.9191938112147046e+17,It's noon! Not blackout! Passed round one. May the odds be in everyone's favor! #MarathonMonday,11:02 AM - 16 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
nenichacin,1.918472828644352e+17,@TriDocB tribuddy power is unstoppable! :),6:15 AM - 16 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
greghoffman73,1.9171187914244915e+17,@skottdaltonic vegan power baby! Kill it tomorrow you stud. Casey and I will be looking for ya at Newton City Hall!,9:17 PM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
seb66,1.9166072268877005e+17,Getting some extra-power for tomorrow's race lol (@ MIT Nuclear Reactor Lab) http://4sq.com/HV5Ien,5:54 PM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
HarvardRedLine,1.9162949690078822e+17,Misha lasers it to Jeremy for team riddles connection. 9-3. #power couples,3:50 PM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
1ManBand_1,1.9158009171582976e+17,My power is  limitless like Blanco on Sega genesis!,12:33 PM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BC_SuperFan,1.915788325312389e+17,@KevinPHayes12 uncooked rice as everyone else said.  Power it off first and leave it overnight if possible,12:28 PM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AnnaWTHR,1.9155185824499302e+17,"RT @AP: Storm system weakening and more tornadoes unlikely, forecasters say, after dozens of tornadoes sweep Midwest: http://apne.ws/IduuoJ",10:41 AM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
LegiScanMA,1.914196048815227e+17,H2855 [Update] Further regulating durable power of attorney http://bitly.com/dEbtrZ,1:56 AM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
teramonkey,1.913918595060285e+17,Gael Varoquaux: The problems of low statistical power and publication bias http://to.ly/cX7k,12:05 AM - 15 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BabyFace_978,1.913402033429668e+17,Coughing up a storm,8:40 PM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
sarahherczog,1.9133138988972032e+17,Girl power #letstakethet #teamzebra @maramaemartinpic.twitter.com/Q8Fe3SBg,8:05 PM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
frislie,1.9129606539851366e+17,Power distance in Asia threatens innovation?  http://blogs.hbr.org/cs/2012/04/in_asia_power_gets_in_the_way.html …,5:45 PM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
SuperAthens,1.9125151220537757e+17,@2ndChanceSal see!!! the power of twitter. BOOM.,2:48 PM - 14 Apr 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
fairminder,1.9123104297007104e+17,A 75 watt power inverter should end my iPhone charging woes. Can even chg a laptop in my car now. (@ RadioShack) http://4sq.com/InJuNA,1:26 PM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
LuvsHMS48,1.9121126182291046e+17,Going to head out for a long power walkn then some NP n ready set race,12:08 PM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
GimmmeTheMike,1.9119246157245645e+17,"Until He comes again, I'll #watch & wait and #call on Him. I'll #pray that by His #life & #power, I'll #overcome in every hour. #teamGod #FB",10:53 AM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
bahika,1.9118702994037965e+17,Sengeh is a co-founder of Lebônê they have developed microbial fuel cells that use soil to power lights #AfricaInnovate,10:31 AM - 14 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
mdikoma,1.909861034346537e+17,“@HuffingtonPost: $8400 cheese?  http://huff.to/HGfLWR ” behold the power of cheese!,9:13 PM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
GittleBos,1.9098547003603357e+17,"@BoilermakerKELS In fact, most guys who shoot left are probably right-handed, since the right hand is the power hand.",9:10 PM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",MA
JChalifour,1.9085559308131123e+17,I will RT almost anything that takes shots at @MLB's inane blackout and copyright infringement policies.,12:34 PM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
wildbillsmith,1.908529571374121e+17,"I'm at Baptiste Power Yoga Brookline Studio (Brookline, MA) http://4sq.com/HDlvzD",12:24 PM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
andzayn,1.90814804833878e+17,"Going to build up to the sky, one day my bird is going to fly. #power",9:52 AM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
LegiScanMA,1.907806763987845e+17,"H2818 [Update] To provide for good faith reliance on a valid power of attorney, estate planning flexibility in th... http://bitly.com/fwNls6",7:37 AM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
csann,1.90779220211925e+17,"sadly: “@MITX: ""Yes, we're living in an app culture. Yet, the power of the mobile website tends to get overlooked."" http://jit.ly/_hPgri ”",7:31 AM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BOS311,1.9076347550356275e+17,Closed Streetlight report at Washington St http://j.mp/Im7iXB . Case resolved. n-star has restored power to location.,6:28 AM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Bardo,1.907628337331077e+17,@km @dwbanker seems like quite a storm! http://mobile.sfist.com/2012/04/12/amazing_photo_lightning_striking_sa.php?gallery0Pic=2#gallery …,6:26 AM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Cailah,1.907063791394652e+17,Really wish my cable worked and that i didn't spill entire cup of water on my main power strip next to my bed ,2:41 AM - 13 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
MsMichelleMeyer,1.906655036462981e+17,Just posted a photo  @ Blackout Express http://instagr.am/p/JWHX1UESJx/,11:59 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
FanelliColin,1.906364317550633e+17,Barry Melrose well dressed as usual #whiteout @SportsCenter,10:04 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
emmankisses,1.9062470161217536e+17,“@durandis: Gadon blackout” <==gotta love it!!! Lol!!,9:17 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
DestroXXIV,1.90621540939862e+17,@burr_baby12 That happens.  Power play stinks too.  But Thomas made amazing saves and we shut down their offense and beat them up,9:04 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
dsngiem,1.9061492128796672e+17,@jtoyofuku8 that's why they can't produce during power plays,8:38 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Mike_Cirame,1.9060596227559837e+17,Bruins have to capitalize on these power plays,8:02 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
CaitMacauley,1.9059992563195904e+17,If the #bruins don't score on this power play......,7:38 PM - 12 Apr 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Sashagfriend,1.9057118678522675e+17,"""rape has nothing to do with sex"" #Truism? Rapist rape not because they want sex, but power. But, we still have to talk about sex.",5:44 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
ericcirone,1.9053785780545946e+17,Just started hailing like crazy! #hail #storm  @ LiquidPixels http://instagr.am/p/JVUY6OGLPy/,3:32 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
somewhitegirlyo,1.9052450148477747e+17,I really hope there's not a thunder storm. #fearofthunder,2:39 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
TulipGraveyard,1.905227334975611e+17,"Damn an orgasm is 80% mind power.... And with the amount of pot I've smoked, I am like never gonna have an orgasm. :|",2:32 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
GlobeMetro,1.905114591874376e+17,"NStar installs new transformer to replace device that caught fire in March, causing Back Bay blackout - http://bo.st/I6GUyH",1:47 PM - 12 Apr 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    3
  
  
    
      
      Retweeted
    
      
    3",MA
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",MA
MariaE_Souza,1.904906983389266e+17,Only in New England would a hail storm be possible in April.,12:24 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AaronLorenzo,1.9048863724536627e+17,@TheREAL_STORM we are!!! Popular people over here!!!!,12:16 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AaronLorenzo,1.9048661953347584e+17,@StacKanoVa @TheREAL_STORM because that's what famous people do lil bro..Lmao..world is too damn small...,12:08 PM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AaronLorenzo,1.9046952532876083e+17,RT @TheREAL_STORM: What should I have for lunch? Im starving!!!!!-me too!! Grab me a steak n cheese sub with peppers and ketchup n mayo,11:00 AM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
jamesadonner,1.9046601418461184e+17,@mooshii hold the home button and power button for like 20 secs until it just reboots.,10:46 AM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
chelsbarone,1.904652293841879e+17,"I braved a hail storm for you @fitrec. If that's not love, what is? (@ Boston University Fitness & Recreation Center) http://4sq.com/HOmIip",10:43 AM - 12 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Mollster_12,1.9044920817051648e+17,Just lost power in the school #yess,9:40 AM - 12 Apr 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
RonEB9,1.9025646479802778e+17,You see that power play goal? You hear Doc Emrick? You smell that in the air? Ooooooo ya baby... Playoff Hockey!,8:54 PM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
GetPowerplaJobs,1.9025232637055386e+17,"Boiler Operator/HVAC Mechanic - #Cambridge , MA (http://tinyurl.com/838p6zm ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",8:37 PM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
kyliemoran,1.9023825709788365e+17,Blackout by kid ink & meek mill >>>>,7:41 PM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
LegiScanMA,1.9011100528674e+17,S2040 [Update] Expanding the Attorney General's power of intervention http://bitly.com/cZhtzQ,11:16 AM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
PhuzePL44,1.90100992782635e+17,"""@ThatAwkMmtWhen: That awkward moment when your friend reminds you of everything you did when you were in a blackout.""",10:36 AM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
KingOfBoston,1.9004877299320013e+17,Listening to music and relaxing until everyone gets in! Its weird having power and not wanting to use it! BIG BOSS over here But still nice!,7:08 AM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
AaronLorenzo,1.900436099937239e+17,@TheREAL_STORM gm hun...,6:48 AM - 11 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Phal419,1.8991430265484083e+17,I'm so guilty! I just can't help it! Me and Brady storm out of our place just to purcha... (at Neptune Liquors) [pic] — http://path.com/p/4yD5b2,10:14 PM - 10 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
KokosGarage,1.8977520768949862e+17,Tip: Don't just use any brand of fuel for your car; use Shell or Mobil (toptiergas). Those will give your car the most power and MPG.,1:01 PM - 10 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Natural_MikeD,1.8954588368627302e+17,@LeezyFbaby22 people are pissed cuz FB already has enough money... In reality it's a power move.  I wud have bought #YouJizz #moneymaker,9:50 PM - 9 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
MLooge,1.895112495271854e+17,No power in the Seaport district. Wtf #boston,7:32 PM - 9 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Paaaahty,1.8941661034225664e+17,“@mattshea182: In the doghouse for stealing a power bar #doghouseparty” seems like a #poortaste road trip! #NotBad tho,1:16 PM - 9 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
dannyvee,1.891791702727229e+17,Drinking Ithaca Flower Power (@ The Galway House) http://4sq.com/I7j8pD,9:33 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",MA
TriiSARATops,1.8916841593044992e+17,@sam3y3am idk man I guess it's this special power people have that allows them to be awesome and write epic stuff.,8:50 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
taj8_,1.891199851326464e+17,Nigga said horse power ... I can't deal,5:38 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
thegeorgedaniel,1.891141608298373e+17,Just pelvic thrusted with a random Storm Trooper. #nbd,5:15 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
NEFreedomRide,1.8908838710018458e+17,"""Put your hands in the air if you feel the power!""
the track Occupy Anthem by J-Rod
 http://open.spotify.com/track/5hTIgV6oKPLwOfFcc6wP8B …",3:32 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
BOS311,1.8908010952800666e+17,Opened report via Android at 55 Lincoln St Hyde Park http://j.mp/IfrZDu . Dead tree limb hanging from power line.,2:59 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
rxstrengthtrain,1.8907446432617267e+17,My power group got a little out of hand today... #kbshotput=badideapic.twitter.com/k9jof9y7,2:37 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
02368,1.8906893619154944e+17,"Rudy Gay's 25 power Memphis Grizzlies over Dallas Mavericks, 94-89 http://bit.ly/Iqg9pK  via http://outside.in/02368",2:15 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Royal_Diiamond,1.890669032753193e+17,"Mighty Morphin Power Rangers #TheMovie ! Really, really excited.",2:07 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Skiffington_,1.890399046033736e+17,"Asked @PaulAndStorm to sign my badge. *See's @Stepto's signature* ""Oh! Stepto! *Paul signs above, storm below* ""Its a Stepto sandwich!""",12:20 PM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",MA
tapdave,1.8903053306862387e+17,Transformers storm #PAXEast!pic.twitter.com/X6SQ3Ibp,11:42 AM - 8 Apr 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
stuffcarlsays,1.8902924935994573e+17,Celebrating the resurrection @ our lady of perpetual coupons. Power of the freight! (@ Harbor Freight Tools) http://4sq.com/HpIvSA,11:37 AM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
puremarabou,1.8898155607177626e+17,"May the God of hope fill you with all joy and peace as you trust in Him, so that you may overflow with hope by the power of the Holy Spirit",8:28 AM - 8 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
03stangmach1,1.888415066254336e+17,"@MaegRo Wow, I guess Stoughton's not so tough afterall, can't even handle its own power! #toughtowncanton",11:11 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
King_Gonsalves,1.888339862383575e+17,I still have power this is a first,10:41 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
ephshi,1.888270580408648e+17,"Also, Paul and storm continues to deliver, their TED talk was the best skit EVER",10:14 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
WanderingMar,1.8881791392548045e+17,@wilw c==============================================================================================================3 courtesy Paul & Storm,9:37 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
williamjbarlett,1.8881664958609e+17,@bioware Paul and Storm are courting the Asari up in this concert pic.twitter.com/nVaxipnY,9:32 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
williamjbarlett,1.8881489768821965e+17,"I take back EVERY nasty thing I've ever said about Paul and Storm--good christ, hilarious!",9:25 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
etyek,1.8880763607713382e+17,"Another great performance by @thevgo - hopefully it'll get uploaded to YouTube ASAP. Still to come: Paul & Storm, JoCo and MC Frontalot...",8:57 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
VivelaCelly,1.887856121936732e+17,White party #blackout,7:29 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",MA
MuniraLovesYou,1.88777243986772e+17,#ShowsThatNeverGetOld Power Puff Girls,6:56 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
nenichacin,1.8876602356505805e+17,Power nap work now get ready to sing then Boston rueda dance :)  (at Rollins Square Condominium) — http://path.com/p/3Cpjt3,6:11 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
PDS271,1.887627816532828e+17,Going to do everything in my power to go thru Full Sail's online degree program.. It's time for more,5:58 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
WillAMorales,1.887606402723389e+17,You will never find the power inside if you don't get up and GRIND!,5:50 PM - 7 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
HannahNoelle224,1.8848336587012096e+17,Barstool blackout :)  @ House of Blues http://instagr.am/p/JGt7JAM_i0/,11:28 PM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Claritybear,1.884346276927365e+17,The Blackout Tour-apparently I am old for I was mocked for asking short short attired 21-y  @ House of Blues http://instagr.am/p/JGYALHpQMC/,8:14 PM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
lizavmcvinney,1.8843039549739827e+17,Barstool blackout. Time of my motjerfucking life,7:58 PM - 6 Apr 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
RealCHRISKENNY,1.884048203009352e+17,"“@myfabolouslife: FABOLOUS ""Cake Remix"" premiere on NYC's Power 105 with @DJCLUE at 7:15pm
#TuneInToTheGame” I can't wait!",6:16 PM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
Nicole040889,1.8839730711548317e+17,Barstool blackout lesssgo,5:46 PM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
abbyfrenes,1.883048334538875e+17,The ratio of who you've taken the time to know and who you will never see again is absurd... Take advantage of the power to change the odds.,11:39 AM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
dustinjswatson,1.8827673675092787e+17,the birds that are living in the space beneath my floor are really singing up a storm this morning.,9:47 AM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
brOwnsuqqa,1.8815915315443712e+17,pusssssy is POWER!,2:00 AM - 6 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    4
  
  
    
      
      Retweeted
    
      
    4",MA
Velhym,1.881029805019013e+17,I want a keggerator with a Frankenstein style power handle.,10:16 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
RDMHouse,1.880949724221358e+17,"@sarel_be I would of loved to do a power hour, the last few I've done have been eventful cuz I went to work after... #wishiwasstillincollege",9:45 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
tizzled,1.8807022606628864e+17,Gorging myself. Power of Invincibility is wearing off... (@ Uno Chicago Grill | Revere) http://4sq.com/Hk6eob,8:06 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
KateLWalsh,1.880556803416392e+17,"“@jessetyler: Very excited ""Evita"" tonight on B-way. It's going to take everything in my power not to sing along. Every. Thing.” preach",7:09 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
jtgagarin,1.8800508371010355e+17,Blackout session in the studio for Dominic's upcoming album  @ The Record Company http://instagr.am/p/JDUnZUBGp4/,3:47 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
lardito,1.8799880881740595e+17,A storm is a coming. (@ Massachusetts Avenue Car Wash) [pic]: http://4sq.com/HNQVRa,3:23 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
JasonKashdan,1.8799433802489446e+17,Brilliant news- “@fairsentence: #Colorado is 1 signature away from judges have power to keep kids in youth courts by ending #jjreform”,3:05 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
BryanLuis27,1.8797926291616973e+17,Respect those in power and it'll be simple,2:05 PM - 5 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",MA
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",MA
