Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
BennettTheGreat,1.0491362836860109e+17,Working the kid rock show tonight hopefully it doesn't shit storm,8:52 AM - 20 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
wickedwxbot,1.0255783030070477e+17,"damaging #wind - BUNKER HILL, #IN -- TREE LIMBS DOWN ON POWER LINES. SEVERAL OTHER REPORTS OF TREES AND POWER LINES D... http://goo.gl/58VaQ",8:51 PM - 13 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
_SydneySharae_,1.025325004207022e+17,Finally the storm is hitting kokomo :),7:10 PM - 13 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
FlawlessLawlyes,1.007378195799122e+17,Driving out in the storm and tweeting while driving :) what is wrong with me lol,8:19 PM - 8 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
wickedwxbot,1.0027779044370842e+17,"damaging #wind - KOKOMO, #IN -- LARGE TREE AND POWER LINES DOWN. WIND ESTIMATED AT 60 MPH. (IND) http://goo.gl/3oAOB",1:51 PM - 7 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
OG_reezy,1.0026613209892045e+17,Can't b havin the power go at !! #no!,1:04 PM - 7 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Apple,1.0824538275619471e+18,A handwritten sign-off: the new iPad Pro and Apple Pencil give your emails a personal touch.,8:47 PM - 7 Jan 2019,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
AdamG_27,9.863979930445824e+16,@jmmyers0329 this is not a pleasant storm. #Nomegusta,1:22 AM - 3 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
eventcrazy_in,9.8247685118763e+16,"Michigan City In-Water Sail and Power Boat Show: Aug 18, 2011 - Aug 21, 2011 Michigan... http://dlvr.it/dTWYq #EventCrazyIN #MichiganCityIN",11:24 PM - 1 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
eventcrazy_in,9.824767624781005e+16,"Greensburg Power of The Past: Aug 18, 2011 - Aug 21, 2011 Greensburg, IN 47240 http://dlvr.it/dTWXp #EventCrazyIN #GreensburgIN",11:24 PM - 1 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KokomoIN,9.818710471830323e+16,another strong storm building near columbia…moving southwest… a strong thunderstorm capable of producing 40 mph winds an… http://j.mp/oAMN7B,7:23 PM - 1 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KokomoIN,9.815528052057702e+16,another strong storm near kokomo moving southwest… a strong thunderstorm capable of producing pea to dime size hail and … http://j.mp/nReWsI,5:16 PM - 1 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KokomoIN,9.814726501269504e+16,strong storm moving southwest into the columbia area shortly… a strong thunderstorm capable of producing pea size hail a… http://j.mp/ohDD90,4:45 PM - 1 Aug 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
GetMecEnginJobs,9.620722463186534e+16,"Power Electronics M... - #Kokomo , IN (http://tinyurl.com/3qy6ur8) Get Mechanical Engineer Jobs #MechanicalEngineer #jobs #job #GetAllJobs",8:16 AM - 27 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
topix_in,9.501868086959718e+16,Severe storm makes for memorable wedding day - http://bit.ly/pP0RTG #Sharpsville #Indiana,1:33 AM - 24 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
eventcrazy_in,9.2484549208064e+16,"Gaelic Storm: Jul 28, 2011 Indianapolis, IN 46220 http://dlvr.it/bTDH2 #EventCrazyIN #IndianapolisIN",1:43 AM - 17 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Kyle_Mundell,9.12210315823186e+16,@KThornbloom- I wish I would've known you wanted some like that... I already bought you some Power Puff Girls ones.,2:02 PM - 13 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KweenB_14,9.079622317022003e+16,dang @britt_nichole13 is tweeting up a storm and blowing my phone up!!,9:54 AM - 12 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KweenB_14,9.057687838510694e+16,"this storm is making me want to go to sleep, but i think i mite just watch the home run derby instead(:",7:23 PM - 11 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
eventcrazy_in,8.811605160638874e+16,"Antique Power Show: Jul 14, 2011 - Jul 17, 2011 Winamac, IN 46996 http://dlvr.it/YysFd #EventCrazyIN #WinamacIN",12:24 AM - 5 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
heydudeitszachh,8.798197894258688e+16,The ole red rocket. No power steering. No brakes. No rearview mirror. Oh man.,3:31 PM - 4 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
KidCOdY93,8.781163759522611e+16,Did you know that Michio Kaku predicted that there will be a 100-year storm on earth this year!? :o,4:15 AM - 4 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
HulkModeFitness,8.7371580837077e+16,Fuck!! This stupid fuckin storm took out the credit card machine at soupleys now I have no beer for the rest of the weekend and the holiday,11:06 PM - 2 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
desirefordenim,8.736302741389312e+16,The lighting show is almost better than the fireworks...a storm blew in fast!!!,10:32 PM - 2 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
Allyjandro_,8.732394395389133e+16,Sucks to be everyone at Haynes Apperson. It's about to storm. Haha,7:57 PM - 2 Jul 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",VT
